,1stFlrSF,2ndFlrSF,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSq
2645,483,465,None,2,Twnhs,3,0,276.0,0.0,5,Unf,0.0,0.0,3,207.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,8,264.0,1.0,3,1,3,0,1972.0,948,1,GasA,3,2Story,1,3,Lvl,Gtl,1680,Inside,21.0,4,160,RM,504.0,BrkFace,None,7,BrDale,0,5,6,3,Gable,Normal,WD,0,5,483.0,0,1972,1972,2006,1431.0
2646,525,567,None,3,Twnhs,3,0,382.0,0.0,4,Unf,0.0,0.0,3,143.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,4,0,0,CBlock,1,8,264.0,1.0,3,1,3,0,1972.0,1092,1,GasA,4,2Story,1,3,Lvl,Gtl,1680,Inside,21.0,4,160,RM,504.0,BrkFace,None,10,BrDale,0,5,6,3,Gable,Normal,WD,0,6,525.0,352,1972,1972,2006,1617.0
2647,1069,0,None,2,TwnhsE,3,0,727.0,156.0,5,BLQ,0.0,1.0,4,186.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,1,1,CBlock,2,8,440.0,2.0,3,2,3,0,1975.0,1069,0,GasA,4,1Story,1,3,Lvl,Gtl,4043,Inside,53.0,4,120,RL,0.0,None,None,7,NPkVill,55,5,6,3,Gable,Normal,WD,225,4,1069.0,0,1975,1975,2006,2138.0
2648,1387,0,None,3,1Fam,3,0,373.0,108.0,5,Rec,1.0,0.0,3,462.0,Y,Norm,5,240,3,3,MetalSd,MetalSd,0,3,1,CBlock,1,8,300.0,1.0,3,2,3,0,1974.0,1387,0,GasA,3,1Story,1,3,Lvl,Gtl,7514,Inside,65.0,4,20,RL,0.0,None,None,9,NAmes,0,7,5,3,Hip,Normal,WD,0,6,943.0,0,1967,1975,2006,2330.0
2649,1055,0,None,2,Twnhs,3,0,120.0,492.0,5,BLQ,1.0,0.0,3,443.0,Y,Norm,5,0,3,3,Plywood,Brk Cmn,0,0,0,CBlock,2,8,319.0,1.0,3,1,3,0,1976.0,1055,0,GasA,3,1Story,1,3,Lvl,Gtl,2280,FR2,24.0,4,120,RL,0.0,None,None,4,NPkVill,29,7,7,3,Gable,Normal,WD,0,4,1055.0,0,1976,1976,2006,2110.0
2650,855,601,None,3,Twnhs,3,0,70.0,0.0,5,Unf,0.0,0.0,4,785.0,Y,Norm,5,0,3,3,Plywood,Brk Cmn,0,3,1,CBlock,2,8,460.0,2.0,3,2,3,0,1976.0,1456,1,GasA,4,2Story,1,3,Lvl,Gtl,2179,Inside,24.0,4,160,RL,0.0,None,None,7,NPkVill,28,5,6,3,Gable,Normal,WD,0,6,855.0,0,1976,1976,2006,2311.0
2651,1738,851,None,4,1Fam,4,0,1369.0,0.0,6,Unf,1.0,0.0,5,369.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,831.0,3.0,3,2,3,0,2006.0,2589,1,GasA,4,2Story,1,5,Lvl,Gtl,16387,Inside,72.0,3,60,RL,215.0,Stone,None,8,NridgHt,0,5,9,3,Hip,Partial,New,0,11,1738.0,0,2006,2006,2006,4327.0
2652,1618,0,None,2,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1618.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,880.0,3.0,3,3,3,0,2004.0,1618,0,GasA,5,1Story,1,4,Lvl,Gtl,16163,Corner,110.0,4,20,RL,232.0,BrkFace,None,7,NridgHt,0,5,8,3,Gable,Normal,WD,0,6,1618.0,0,2004,2004,2006,3236.0
2653,1740,0,None,4,1Fam,4,0,0.0,0.0,1,Unf,0.0,0.0,5,1721.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,874.0,3.0,3,2,3,0,2006.0,1740,0,GasA,5,1Story,1,4,Lvl,Gtl,12228,Corner,108.0,4,20,RL,206.0,Stone,None,9,NridgHt,43,5,7,3,Hip,Partial,New,0,8,1721.0,0,2006,2006,2006,3461.0
2654,1868,0,None,2,1Fam,3,0,1505.0,0.0,6,Unf,1.0,0.0,5,363.0,Y,Norm,5,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,8,1085.0,3.0,3,3,3,0,2005.0,1868,0,GasA,5,1Story,1,5,HLS,Mod,14780,Corner,120.0,3,20,RL,568.0,BrkFace,None,6,NridgHt,56,5,9,3,Hip,Normal,WD,156,7,1868.0,354,2005,2005,2006,3736.0
2655,1117,1089,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1090.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,670.0,3.0,3,3,3,0,2005.0,2206,1,GasA,5,2Story,1,5,Lvl,Gtl,13975,Corner,120.0,3,60,RL,525.0,BrkFace,None,8,NridgHt,95,5,9,3,Hip,Partial,New,0,10,1090.0,148,2005,2006,2006,3296.0
2656,1625,466,None,3,1Fam,4,0,1290.0,0.0,6,Unf,1.0,0.0,5,316.0,Y,Norm,5,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,8,521.0,2.0,3,2,3,0,2005.0,2091,1,GasA,5,2Story,1,5,Lvl,Gtl,9942,Inside,82.0,3,60,RL,385.0,BrkFace,None,5,NridgHt,84,5,9,3,Gable,Partial,New,0,8,1606.0,194,2005,2006,2006,3697.0
2657,1209,1044,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,5,1209.0,Y,Norm,5,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,8,575.0,2.0,3,3,3,0,2005.0,2253,1,GasA,5,2Story,1,5,Lvl,Gtl,12867,Corner,103.0,3,60,RL,,,None,7,NridgHt,142,5,8,3,Gable,Partial,New,0,8,1209.0,243,2005,2006,2006,3462.0
2658,1054,1335,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,5,1054.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,672.0,3.0,3,3,3,0,2006.0,2389,1,GasA,4,2Story,1,4,Lvl,Gtl,10672,Inside,82.0,3,60,RL,0.0,None,None,11,NridgHt,64,5,8,3,Gable,Partial,New,0,10,1054.0,176,2006,2006,2006,3443.0
2659,1544,814,None,4,1Fam,3,0,880.0,0.0,6,Unf,1.0,0.0,5,644.0,Y,Norm,5,0,3,4,MetalSd,MetalSd,0,4,1,PConc,2,8,784.0,3.0,3,3,3,0,2005.0,2358,1,GasA,5,2Story,1,5,Lvl,Gtl,11643,Inside,82.0,3,60,RL,142.0,BrkFace,None,8,NridgHt,34,5,8,3,Hip,Partial,New,0,10,1524.0,120,2005,2006,2006,3882.0
2660,1792,0,None,2,1Fam,3,0,1232.0,0.0,6,Unf,1.0,0.0,5,560.0,Y,Norm,5,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,8,925.0,3.0,3,2,3,0,2005.0,1792,0,GasA,5,1Story,1,4,Lvl,Gtl,13758,Inside,121.0,3,20,RL,430.0,BrkFace,None,3,NridgHt,49,5,9,3,Gable,Partial,New,0,6,1792.0,204,2005,2006,2006,3584.0
2661,1780,0,None,2,1Fam,3,0,1383.0,0.0,6,Unf,1.0,0.0,5,397.0,Y,Norm,5,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,8,816.0,3.0,3,3,3,0,2004.0,1780,0,GasA,5,1Story,1,5,Lvl,Gtl,14828,Corner,131.0,3,20,RL,674.0,BrkFace,None,8,NridgHt,68,5,9,3,Hip,Normal,WD,0,7,1780.0,144,2004,2005,2006,3560.0
2662,1426,488,None,3,1Fam,3,0,994.0,0.0,6,Unf,1.0,0.0,4,426.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,746.0,3.0,3,2,3,0,2004.0,1914,1,GasA,5,2Story,1,4,Lvl,Gtl,13215,Corner,,3,60,RL,112.0,BrkFace,None,2,NridgHt,127,5,8,3,Gable,Normal,WD,0,9,1420.0,168,2004,2004,2006,3334.0
2663,1565,0,None,2,TwnhsE,3,0,472.0,0.0,6,Unf,1.0,0.0,5,1088.0,Y,Norm,5,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,8,556.0,2.0,3,2,3,0,2005.0,1565,0,GasA,5,1Story,1,5,Lvl,Gtl,5911,Inside,48.0,4,120,RL,278.0,BrkFace,None,3,NridgHt,56,5,9,3,Hip,Normal,WD,0,6,1560.0,196,2005,2005,2006,3125.0
2664,1686,0,None,1,TwnhsE,4,0,1023.0,0.0,6,Unf,1.0,0.0,5,663.0,Y,Norm,5,0,3,4,MetalSd,MetalSd,0,4,1,PConc,2,8,899.0,3.0,3,3,3,0,2006.0,1686,0,GasA,5,1Story,1,5,Lvl,Gtl,7740,Inside,61.0,4,20,RL,518.0,BrkFace,None,6,NridgHt,100,5,9,3,Hip,Partial,New,0,6,1686.0,266,2006,2006,2006,3372.0
2665,1666,0,None,2,TwnhsE,4,0,415.0,0.0,6,Unf,1.0,0.0,5,1251.0,Y,Norm,5,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,8,575.0,2.0,3,2,3,0,2006.0,1666,0,GasA,5,1Story,1,4,Lvl,Gtl,6373,Inside,48.0,4,120,RL,572.0,BrkFace,None,6,NridgHt,75,5,9,3,Hip,Partial,New,0,6,1666.0,228,2006,2006,2006,3332.0
2666,728,728,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,728.0,Y,RRAn,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,390.0,2.0,3,3,3,0,2005.0,1456,1,GasA,5,2Story,1,4,Lvl,Gtl,10237,Inside,65.0,4,60,RL,0.0,None,None,2,Gilbert,24,5,6,3,Gable,Partial,New,0,8,728.0,0,2005,2006,2006,2184.0
2667,738,754,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,738.0,Y,RRAn,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,440.0,2.0,3,3,3,0,2006.0,1492,1,GasA,5,2Story,1,4,Lvl,Gtl,10237,Inside,65.0,4,60,RL,0.0,None,None,9,Gilbert,32,5,7,3,Gable,Partial,New,0,8,738.0,0,2006,2006,2006,2230.0
2668,1326,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1326.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,427.0,2.0,3,3,3,0,2006.0,1326,0,GasA,5,1Story,1,4,Lvl,Gtl,11660,Inside,102.0,3,20,RL,0.0,None,None,7,Gilbert,0,5,6,3,Gable,Partial,New,0,6,1326.0,100,2006,2006,2006,2652.0
2669,1052,1321,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1052.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,632.0,3.0,3,3,3,0,2004.0,2373,1,GasA,5,2Story,1,4,Lvl,Gtl,11631,Corner,96.0,3,60,RL,236.0,BrkFace,None,6,Gilbert,46,5,8,3,Gable,Partial,New,0,9,1052.0,120,2004,2005,2006,3425.0
2670,738,754,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,738.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,440.0,2.0,3,3,3,0,2006.0,1492,1,GasA,5,2Story,1,4,Lvl,Gtl,9073,Inside,75.0,3,60,RL,0.0,None,None,10,Gilbert,32,5,7,3,Gable,Partial,New,0,8,738.0,100,2006,2006,2006,2230.0
2671,1364,0,None,2,TwnhsE,3,0,453.0,0.0,6,Unf,1.0,0.0,4,767.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,437.0,2.0,3,3,3,0,2006.0,1364,0,GasA,5,1Story,1,4,Lvl,Gtl,3087,Inside,43.0,4,120,RL,14.0,BrkFace,None,11,Blmngtn,16,5,7,3,Gable,Partial,New,0,6,1220.0,100,2006,2006,2006,2584.0
2672,1511,0,None,2,TwnhsE,3,0,1038.0,0.0,6,Unf,1.0,0.0,4,330.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,398.0,2.0,3,3,3,0,2002.0,1511,0,GasA,5,1Story,1,4,Lvl,Gtl,2938,Inside,,4,120,RL,40.0,BrkFace,None,5,Blmngtn,30,5,7,3,Gable,Normal,WD,0,5,1368.0,130,2002,2002,2006,2879.0
2673,1548,0,None,2,TwnhsE,3,0,1059.0,0.0,6,Unf,1.0,0.0,4,306.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,388.0,2.0,3,3,3,0,2004.0,1548,0,GasA,5,1Story,1,4,Lvl,Gtl,3072,Inside,,4,120,RM,18.0,BrkFace,None,9,Blmngtn,20,5,7,3,Hip,Normal,WD,0,7,1365.0,143,2004,2004,2006,2913.0
2674,1142,0,None,2,TwnhsE,3,0,16.0,0.0,6,Unf,0.0,0.0,4,1126.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,440.0,2.0,3,3,3,0,2005.0,1142,0,GasA,5,1Story,1,4,Lvl,Gtl,3010,Inside,43.0,4,120,RL,14.0,BrkFace,None,6,Blmngtn,0,5,7,3,Gable,Partial,New,0,6,1142.0,90,2005,2006,2006,2284.0
2675,848,750,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,848.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,433.0,2.0,3,3,3,0,2004.0,1598,1,GasA,5,2Story,1,4,Lvl,Gtl,9171,Inside,59.0,3,60,RL,0.0,None,None,7,Gilbert,48,5,7,3,Gable,Normal,WD,0,7,848.0,100,2004,2005,2006,2446.0
2676,1008,881,None,3,1Fam,3,0,732.0,0.0,5,Unf,0.0,0.0,4,250.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,8,431.0,2.0,3,3,3,0,2000.0,1889,1,GasA,5,2Story,1,3,Lvl,Gtl,8658,Inside,,3,60,RL,0.0,None,None,4,Gilbert,0,5,6,3,Gable,Normal,WD,0,9,982.0,0,2000,2000,2006,2871.0
2677,1082,1240,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1035.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,3,8,617.0,3.0,3,2,3,0,2006.0,2322,1,GasA,4,2Story,1,4,Lvl,Gtl,12104,FR3,,3,60,RL,0.0,None,None,8,Gilbert,45,5,7,3,Gable,Partial,New,0,8,1035.0,400,2006,2006,2006,3357.0
2678,1079,897,None,3,1Fam,3,0,791.0,0.0,6,Unf,1.0,0.0,4,253.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,5,1,PConc,2,8,885.0,3.0,3,3,3,0,1998.0,1976,1,GasA,5,2Story,1,4,Lvl,Gtl,9660,Inside,84.0,3,60,RL,242.0,BrkFace,None,2,NoRidge,31,5,8,3,Gable,Normal,WD,0,7,1044.0,210,1998,1998,2006,3020.0
2679,1205,1029,None,3,1Fam,3,0,505.0,0.0,6,Unf,1.0,0.0,4,655.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,768.0,3.0,3,2,3,0,2000.0,2234,1,GasA,5,2Story,1,4,Lvl,Gtl,9545,Corner,83.0,4,60,RL,322.0,BrkFace,None,6,NoRidge,50,5,8,3,Gable,Normal,WD,0,7,1160.0,0,2000,2000,2006,3394.0
2680,1540,1315,None,4,1Fam,3,0,1182.0,0.0,6,Unf,1.0,0.0,5,358.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,774.0,3.0,3,2,3,0,2000.0,2855,1,GasA,5,2Story,1,5,Lvl,Gtl,9233,Inside,,3,60,RL,877.0,BrkFace,None,3,NoRidge,55,5,9,3,Gable,Normal,WD,0,9,1540.0,247,2000,2000,2006,4395.0
2681,1358,1368,None,4,1Fam,3,0,527.0,0.0,5,Unf,0.0,0.0,4,815.0,Y,Norm,5,168,3,4,VinylSd,VinylSd,0,5,1,PConc,2,8,725.0,3.0,3,2,3,0,1995.0,2726,1,GasA,5,2Story,1,4,Lvl,Gtl,10019,Inside,83.0,3,60,RL,397.0,BrkFace,None,6,NoRidge,169,5,8,3,Hip,Normal,WD,0,9,1342.0,307,1995,1995,2006,4068.0
2682,1933,1567,None,4,1Fam,3,0,292.0,1393.0,3,GLQ,1.0,0.0,5,48.0,Y,Norm,5,0,4,4,MetalSd,MetalSd,0,3,1,PConc,3,8,959.0,3.0,3,2,3,0,1993.0,3500,1,GasA,5,2Story,1,5,Lvl,Gtl,17242,Inside,114.0,3,60,RL,738.0,BrkFace,None,5,NoRidge,86,5,9,3,Hip,Normal,WD,210,11,1733.0,870,1993,1994,2006,5233.0
2683,1305,1189,None,4,1Fam,3,0,380.0,168.0,6,BLQ,1.0,0.0,4,742.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,4,3,1,PConc,2,8,803.0,3.0,3,3,3,0,1994.0,2494,1,GasA,5,2Story,1,4,Lvl,Gtl,10236,Inside,,3,60,RL,501.0,BrkFace,None,6,NoRidge,95,5,8,3,Gable,Normal,WD,0,9,1290.0,200,1994,1995,2006,3784.0
2684,1565,1234,None,3,1Fam,3,0,247.0,1039.0,2,GLQ,1.0,0.0,4,0.0,Y,Norm,5,0,3,4,HdBoard,ImStucc,0,3,1,PConc,2,8,704.0,3.0,3,3,3,0,1993.0,2799,1,GasA,5,2Story,1,4,Lvl,Gtl,12585,Inside,,3,60,RL,420.0,BrkFace,None,10,NoRidge,136,5,8,3,Gable,Normal,WD,0,8,1286.0,432,1993,1993,2006,4085.0
2685,1116,848,None,3,1Fam,4,0,0.0,0.0,1,Unf,0.0,0.0,4,1100.0,Y,RRAn,5,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,8,760.0,2.0,3,3,3,0,2005.0,1964,1,GasA,5,2Story,1,4,Lvl,Gtl,12447,Inside,75.0,3,60,RL,192.0,Stone,None,1,Somerst,70,5,8,3,Gable,Partial,New,0,8,1100.0,200,2005,2006,2006,3064.0
2686,1670,0,None,2,1Fam,4,0,1562.0,0.0,6,Unf,1.0,0.0,5,108.0,Y,RRAn,5,200,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,928.0,3.0,3,2,3,0,2006.0,1670,1,GasA,5,1Story,1,4,Lvl,Gtl,15218,CulDSac,49.0,3,20,RL,,,None,9,Somerst,240,5,8,3,Gable,Partial,New,0,6,1670.0,0,2006,2006,2006,3340.0
2687,1504,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1504.0,Y,Feedr,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,510.0,2.0,3,3,3,0,2006.0,1504,0,GasA,5,1Story,1,4,Lvl,Gtl,10936,Corner,85.0,4,20,RL,60.0,BrkFace,None,9,Somerst,0,5,8,3,Gable,Partial,New,0,7,1504.0,144,2006,2006,2006,3008.0
2688,1278,0,None,2,1Fam,3,0,24.0,0.0,6,Unf,0.0,0.0,4,1254.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,584.0,2.0,3,2,3,0,2006.0,1278,0,GasA,5,1Story,1,4,Lvl,Gtl,8640,Inside,72.0,4,20,FV,0.0,None,None,10,Somerst,60,5,8,3,Gable,Partial,New,0,5,1278.0,0,2006,2006,2006,2556.0
2689,2036,604,None,3,1Fam,3,0,1836.0,0.0,6,Unf,1.0,0.0,5,200.0,Y,Feedr,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,3,8,792.0,3.0,3,2,3,0,2006.0,2640,1,GasA,5,2Story,1,5,Lvl,Gtl,13162,Corner,100.0,4,60,FV,0.0,None,None,11,Somerst,265,5,9,3,Gable,Partial,New,0,11,2036.0,0,2006,2006,2006,4676.0
2690,858,858,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,858.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,615.0,2.0,3,2,3,0,2005.0,1716,1,GasA,5,2Story,1,4,Lvl,Gtl,8125,Inside,65.0,4,60,FV,0.0,None,None,2,Somerst,53,5,6,3,Gable,Normal,WD,0,7,858.0,0,2005,2005,2006,2574.0
2691,1142,0,None,3,1Fam,3,0,24.0,0.0,6,Unf,0.0,0.0,3,1118.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,8,0.0,0.0,0,0,0,0,,1142,1,GasA,5,1Story,1,4,Lvl,Gtl,7733,Inside,74.0,3,20,RL,0.0,None,None,1,SawyerW,50,5,6,3,Gable,Normal,WD,0,5,1142.0,4,2005,2005,2006,2284.0
2692,1400,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1400.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,612.0,2.0,3,2,3,0,2005.0,1400,0,GasA,5,1Story,1,4,Lvl,Gtl,11024,Corner,91.0,3,20,RL,118.0,BrkFace,None,10,SawyerW,55,5,7,3,Gable,Partial,New,0,6,1400.0,144,2005,2006,2006,2800.0
2693,1131,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,1131.0,Y,RRAe,5,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,8,0.0,0.0,0,0,0,0,,1131,1,GasA,5,1Story,1,4,Lvl,Gtl,13072,Inside,63.0,4,20,RL,0.0,None,None,3,SawyerW,39,5,6,3,Gable,Partial,New,0,6,1131.0,0,2005,2006,2006,2262.0
2694,891,795,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,891.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,462.0,2.0,3,3,3,0,2005.0,1686,1,GasA,5,2Story,1,4,Lvl,Gtl,7800,Inside,65.0,4,60,RL,172.0,BrkFace,None,4,SawyerW,101,5,7,3,Gable,Normal,WD,0,8,891.0,144,2005,2005,2006,2577.0
2695,831,754,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,784.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,449.0,2.0,3,2,3,0,2005.0,1585,1,GasA,5,2Story,1,4,Lvl,Gtl,7632,Inside,74.0,3,60,RL,96.0,BrkFace,None,3,SawyerW,77,5,7,3,Gable,Normal,WD,0,7,784.0,100,2005,2005,2006,2369.0
2696,941,896,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,941.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,4,0,0,PConc,2,8,688.0,2.0,3,2,3,0,1997.0,1837,1,GasA,5,2Story,1,3,Lvl,Gtl,8304,Inside,70.0,3,60,RL,0.0,None,None,7,SawyerW,165,5,6,3,Gable,Normal,WD,0,7,941.0,150,1997,1998,2006,2778.0
2697,844,887,None,3,1Fam,3,0,758.0,0.0,5,Unf,1.0,0.0,4,78.0,Y,Norm,5,0,3,4,HdBoard,HdBoard,0,0,0,PConc,2,8,462.0,2.0,3,2,3,0,1992.0,1731,1,GasA,5,2Story,1,4,Lvl,Gtl,9370,Inside,70.0,2,60,RL,0.0,None,Othr,10,SawyerW,85,5,6,3,Gable,Family,WD,224,7,836.0,307,1992,1993,2006,2567.0
2698,1398,0,None,2,TwnhsE,3,0,904.0,0.0,6,Unf,1.0,0.0,4,494.0,Y,Norm,5,0,3,4,Plywood,Plywood,3,0,0,PConc,2,8,542.0,2.0,3,2,3,0,1990.0,1398,0,GasA,4,1Story,1,4,Lvl,Gtl,7175,Inside,50.0,4,120,RL,0.0,None,None,7,SawyerW,46,5,6,3,Gable,Normal,WD,0,5,1398.0,0,1990,1991,2006,2796.0
2699,1217,0,None,2,TwnhsE,3,0,278.0,0.0,6,Unf,0.0,0.0,4,939.0,Y,Norm,5,0,3,4,Plywood,Plywood,0,0,0,PConc,2,8,484.0,2.0,3,2,3,0,1991.0,1217,0,GasA,4,1Story,1,4,Lvl,Gtl,7175,Inside,50.0,4,120,RL,0.0,None,None,6,SawyerW,64,5,6,3,Gable,Normal,WD,0,5,1217.0,0,1991,1991,2006,2434.0
2700,636,684,None,3,1Fam,3,0,274.0,0.0,5,Unf,0.0,0.0,4,362.0,Y,RRAe,5,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,8,472.0,2.0,3,3,3,0,1994.0,1320,1,GasA,5,2Story,1,4,Lvl,Gtl,9019,Inside,,3,60,RL,0.0,None,None,7,SawyerW,40,5,6,3,Gable,Normal,WD,0,6,636.0,0,1994,1994,2006,1956.0
2701,988,0,None,3,1Fam,3,0,36.0,0.0,2,Unf,1.0,0.0,3,952.0,Y,RRAe,5,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,8,624.0,2.0,3,1,3,0,1977.0,988,0,GasA,5,1Story,1,3,Lvl,Gtl,9100,Inside,70.0,4,20,RL,51.0,BrkFace,None,7,Sawyer,0,4,5,3,Hip,Normal,WD,0,6,988.0,0,1962,1962,2006,1976.0
2702,1286,368,None,4,Duplex,0,0,0.0,0.0,0,None,0.0,0.0,0,0.0,Y,RRAe,5,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,2,8,528.0,2.0,3,2,3,0,1977.0,1654,0,GasA,3,1.5Fin,2,3,Lvl,Gtl,8927,Inside,68.0,4,90,RM,0.0,None,None,8,Sawyer,0,6,6,3,Gable,Normal,WD,0,10,0.0,0,1977,1977,2006,1654.0
2703,1211,0,None,2,1Fam,3,0,612.0,0.0,4,Unf,0.0,0.0,3,252.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,3,3,1,CBlock,1,7,576.0,2.0,3,1,3,0,1972.0,1211,0,GasA,4,1Story,1,3,Lvl,Gtl,9240,Inside,,3,20,RL,0.0,None,None,3,Sawyer,0,6,5,3,Hip,Normal,WD,0,6,864.0,161,1962,2002,2006,2075.0
2704,984,0,None,3,1Fam,3,0,554.0,0.0,3,Unf,0.0,0.0,3,430.0,Y,RRNe,5,0,3,3,HdBoard,HdBoard,3,0,0,CBlock,1,8,310.0,1.0,3,1,3,0,1965.0,984,0,GasA,3,1Story,1,3,Lvl,Gtl,9308,CulDSac,,3,20,RL,0.0,None,None,7,Sawyer,0,5,5,3,Gable,Normal,WD,0,5,984.0,0,1965,1965,2006,1968.0
2705,909,0,None,3,1Fam,3,0,162.0,270.0,4,Rec,0.0,0.0,3,450.0,Y,RRAe,5,0,3,3,Plywood,Plywood,3,0,0,CBlock,1,8,294.0,1.0,3,1,3,0,1968.0,909,0,GasA,3,1Story,1,3,Lvl,Gtl,8450,Inside,65.0,4,20,RL,90.0,BrkFace,None,11,Sawyer,155,6,5,3,Gable,Normal,COD,0,5,882.0,0,1968,1968,2006,1791.0
